year,zip,amt,contrib,num_people,town,state,signal
2006,03225,4185.95,28,28,Center Barnstead,NH,WEVO
2006,03226,7508.90,44,44,Center Harbor,NH,W247AO
2006,03227,8587.76,52,52,Center Sandwich,NH,WEVO
2006,03229,49278.76,171,171,Contoocook,NH,WEVO
2006,03230,1860.00,14,14,Danbury,NH,WEVO
2006,03231,1770.00,8,8,East Andover,NH,WEVO
2006,03233,3675.00,23,23,Elkins,NH,WEVO
2006,03234,3361.00,29,29,Epsom,NH,WEVO
2006,03235,3533.00,30,30,Franklin,NH,WEVO
2006,03237,4549.00,28,28,Gilmanton,NH,WEVO
2006,03238,,,,Glencliff,NH,#N/A
2006,03240,3766.00,19,19,Grafton,NH,WEVH
2006,03241,2907.00,19,19,Hebron,NH,WEVH
2006,03242,18354.70,86,86,Henniker,NH,WEVO
2006,03243,2174.00,7,7,Hill,NH,WEVO
2006,03244,12041.58,76,76,Hillsborough,NH,WEVO
2006,03245,8472.00,45,45,Holderness,NH,W247AO
2006,03246,17079.20,96,96,Laconia,NH,WEVO
2006,03247,2090.00,9,9,Laconia,NH,WEVO
2006,03249,11318.53,78,78,Gilford,NH,WEVO
2006,03251,360.00,3,3,Lincoln,NH,WEVJ
2006,03252,70.00,1,1,Lochmere,NH,WEVO
2006,03253,12762.87,81,81,Meredith,NH,WEVO
2006,03254,7003.70,43,43,Moultonborough,NH,WEVO
2006,03255,6757.00,30,30,Newbury,NH,WEVH
2006,03256,3793.00,29,29,New Hampton,NH,WEVO
2006,03257,26017.50,158,158,New London,NH,WEVO
2006,03258,3799.00,28,28,Chichester,NH,WEVO
2006,03259,2526.25,17,17,North Sandwich,NH,WEVJ
2006,03260,1545.00,13,13,North Sutton,NH,WEVO
2006,03261,5547.00,46,46,Northwood,NH,WEVO
2006,03262,675.00,7,7,North Woodstock,NH,WEVJ
2006,03263,2052.00,20,20,Pittsfield,NH,WEVO
2006,03264,15668.00,90,90,Plymouth,NH,W247AO
2006,03266,4653.00,32,32,Rumney,NH,WEVH
2006,03268,3207.00,14,14,Salisbury,NH,WEVO
2006,03269,9763.00,48,48,Sanbornton,NH,WEVO
2006,03272,,,,South Newbury,NH,WEVO
2006,03273,1692.00,12,12,South Sutton,NH,WEVO
2006,03275,9240.70,61,61,Suncook,NH,WEVO
2006,03276,6432.00,47,47,Tilton,NH,WEVO
2006,03278,10265.40,62,62,Warner,NH,WEVO
2006,03279,2725.00,6,6,Warren,NH,#N/A
2006,03280,2411.70,19,19,Washington,NH,WEVO
2006,03281,15957.07,78,78,Weare,NH,WEVO
2006,03282,1327.00,12,12,Wentworth,NH,W247AO
2006,03284,1615.00,11,11,Springfield,NH,WEVH
2006,03285,1160.00,11,11,Thornton,NH,W247AO
2006,03287,5683.00,41,41,Wilmot,NH,WEVO
2006,03289,225.00,3,3,Winnisquam,NH,WEVO
2006,03290,8722.41,54,54,Nottingham,NH,WEVO
2006,03291,425.00,5,5,West Nottingham,NH,WEVO
2006,03293,200.00,1,1,Woodstock,NH,#N/A
2006,03301,130737.68,447,447,Concord,NH,WEVO
2006,03302,2595.00,22,22,Concord,NH,WEVO
2006,03303,22817.00,111,111,Concord,NH,WEVO
2006,03304,31082.80,129,129,Bow,NH,WEVO
2006,03305,100.00,1,1,Concord,NH,WEVO
2006,03307,3365.00,30,30,Loudon,NH,WEVO
2006,03431,79259.88,323,323,Keene,NH,WEVN
2006,03435,,,,Keene,NH,WEVN
2006,03440,5208.40,33,33,Antrim,NH,WEVO
2006,03441,790.00,3,3,Ashuelot,NH,WEVN
2006,03442,2161.00,13,13,Bennington,NH,WEVO
2006,03443,1995.00,13,13,Chesterfield,NH,WEVN
2006,03444,13940.66,55,55,Dublin,NH,WEVN
2006,03445,7725.00,10,10,Sullivan,NH,WEVN
2006,03446,5857.50,35,35,Swanzey,NH,WEVN
2006,03447,2484.00,25,25,Fitzwilliam,NH,WEVN
2006,03448,5208.77,16,16,Gilsum,NH,WEVN
2006,03449,12352.13,65,65,Hancock,NH,WEVO
2006,03450,6236.00,44,44,Harrisville,NH,WEVN
2006,03451,922.50,6,6,Hinsdale,NH,WEVN
2006,03452,6869.00,49,49,Jaffrey,NH,WEVN
2006,03455,6920.00,35,35,Marlborough,NH,WEVN
2006,03456,1438.00,14,14,Marlow,NH,WEVN
2006,03457,5044.00,24,24,Nelson,NH,WEVN
2006,03458,45697.08,158,158,Peterborough,NH,WEVO
2006,03461,4636.66,32,32,Rindge,NH,WEVO
2006,03462,4739.70,32,32,Spofford,NH,WEVN
2006,03464,1634.00,18,18,Stoddard,NH,WEVO
2006,03465,1880.00,12,12,Troy,NH,WEVN
2006,03466,2607.00,22,22,West Chesterfield,NH,WEVN
2006,03467,11414.50,39,39,Westmoreland,NH,WEVN
2006,03468,275.00,2,2,West Peterborough,NH,WEVO
2006,03469,290.00,5,5,West Swanzey,NH,WEVN
2006,03470,4166.47,29,29,Winchester,NH,WEVN
2006,03561,5744.00,38,38,Littleton,NH,WEVQ
2006,03570,2011.00,27,27,Berlin,NH,WEVC
2006,03574,8229.07,24,24,Bethlehem,NH,WEVQ
2006,03576,1770.00,13,13,Colebrook,NH,WEVF
2006,03579,265.00,3,3,Errol,NH,WEVC
2006,03580,9864.00,39,39,Franconia,NH,WEVQ
2006,03581,4100.00,21,21,Gorham,NH,WEVJ
2006,03582,795.00,6,6,Groveton,NH,WEVC
2006,03583,2027.00,10,10,Jefferson,NH,WEVQ
2006,03584,3992.00,27,27,Lancaster,NH,WEVQ
2006,03585,2196.00,10,10,Lisbon,NH,WEVQ
2006,03586,1726.63,10,10,Sugar Hill,NH,WEVQ
2006,03588,2377.50,17,17,Milan,NH,WEVC
2006,03589,100.00,1,1,Mount Washington,NH,WEVC
2006,03590,120.00,1,1,North Stratford,NH,WEVQ
2006,03592,,,,Pittsburg,NH,WEVF
2006,03593,5699.20,22,22,Randolph,NH,WEVC
2006,03595,680.00,4,4,Twin Mountain,NH,WEVQ
2006,03597,315.00,1,1,West Stewartstown,NH,WEVF
2006,03598,2277.50,18,18,Whitefield,NH,WEVQ
2006,03601,2120.00,8,8,Acworth,NH,WEVN
2006,03602,4710.00,38,38,Alstead,NH,WEVN
2006,03603,2880.00,22,22,Charlestown,NH,WEVN
2006,03604,665.00,3,3,Drewsville,NH,WEVN
2006,03605,1408.87,6,6,Lempster,NH,WEVO
2006,03607,1348.75,9,9,South Acworth,NH,WEVN
2006,03608,16168.62,69,69,Walpole,NH,WEVN
2006,03609,265.00,2,2,North Walpole,NH,WEVN
2006,03740,395.00,4,4,Bath,NH,WEVQ
2006,03741,10283.00,51,51,Canaan,NH,WEVH
2006,03743,2513.00,21,21,Claremont,NH,WEVH
2006,03745,3705.00,22,22,Cornish,NH,#N/A
2006,03746,990.00,8,8,Cornish Flat,NH,WEVH
2006,03748,10276.00,62,62,Enfield,NH,WEVH
2006,03749,445.00,5,5,Enfield Center,NH,WEVH
2006,03750,16179.00,59,59,Etna,NH,WEVH
2006,03751,1777.50,9,9,Georges Mills,NH,WEVO
2006,03752,812.50,6,6,Goshen,NH,WEVN
2006,03753,14808.00,76,76,Grantham,NH,WEVH
2006,03754,840.00,2,2,Guild,NH,WEVO
2006,03755,63161.31,204,204,Hanover,NH,WEVH
2006,03756,,,,Lebanon,NH,WEVH
2006,03765,240.00,2,2,Haverhill,NH,WEVQ
2006,03766,23817.51,122,122,Lebanon,NH,WEVH
2006,03768,18396.00,71,71,Lyme,NH,WEVH
2006,03769,820.00,5,5,Lyme Center,NH,WEVH
2006,03770,5496.50,27,27,Meriden,NH,WEVH
2006,03771,50.00,1,1,Monroe,NH,WEVQ
2006,03773,4894.50,22,22,Newport,NH,WEVH
2006,03774,510.00,4,4,North Haverhill,NH,WEVQ
2006,03777,3335.00,23,23,Orford,NH,WEVH
2006,03779,1661.00,6,6,Piermont,NH,#N/A
2006,03780,450.00,2,2,Pike,NH,#N/A
2006,03781,6292.89,40,40,Plainfield,NH,WEVH
2006,03782,5109.00,38,38,Sunapee,NH,WEVO
2006,03784,6874.00,42,42,West Lebanon,NH,WEVH
2006,03785,,,,Woodsville,NH,WEVQ
2006,03801,47214.83,266,266,Portsmouth,NH,W280DG
2006,03802,6062.50,32,32,Portsmouth,NH,W280DG
2006,03805,100.00,1,1,Newington,NH,W282AB
2006,03809,4967.86,24,24,Alton,NH,WEVO
2006,03810,4110.00,22,22,Alton Bay,NH,WEVO
2006,03811,2205.00,22,22,Atkinson,NH,WEVO
2006,03812,945.00,8,8,Bartlett,NH,WEVJ
2006,03813,4015.20,26,26,Center Conway,NH,WEVJ
2006,03814,2080.00,11,11,Center Ossipee,NH,WEVJ
2006,03815,125.00,2,2,Center Strafford,NH,WEVO
2006,03816,1606.00,19,19,Center Tuftonboro,NH,WEVO
2006,03817,820.00,8,8,Chocorua,NH,WEVJ
2006,03818,7645.10,37,37,Conway,NH,WEVJ
2006,03819,1820.00,12,12,Danville,NH,WEVO
2006,03820,38865.95,218,218,Dover,NH,W282AB
2006,03821,889.75,10,10,Dover,NH,W282AB
2006,03822,300.00,1,1,Dover,NH,W282AB
2006,03823,11158.25,32,32,Madbury,NH,W282AB
2006,03824,35815.34,170,170,Durham,NH,W282AB
2006,03825,9328.25,65,65,Barrington,NH,WEVO
2006,03826,1825.00,10,10,East Hampstead,NH,WEVO
2006,03827,2636.00,12,12,East Kingston,NH,WEVO
2006,03830,340.00,3,3,East Wakefield,NH,WEVO
2006,03832,1495.00,8,8,Eaton Center,NH,WEVJ
2006,03833,44762.93,231,231,Exeter,NH,WEVO
2006,03835,2892.00,15,15,Farmington,NH,WEVO
2006,03836,3627.00,24,24,Freedom,NH,WEVJ
2006,03837,2372.50,18,18,Gilmanton Iron Works,NH,WEVO
2006,03838,1876.00,19,19,Glen,NH,WEVJ
2006,03839,1460.00,10,10,Rochester,NH,W282AB
2006,03840,5986.00,25,25,Greenland,NH,W280DG
2006,03841,3199.00,22,22,Hampstead,NH,WEVO
2006,03842,6485.00,49,49,Hampton,NH,WEVO
2006,03843,327.00,4,4,Hampton,NH,WEVO
2006,03844,1806.16,12,12,Hampton Falls,NH,WEVO
2006,03845,4873.00,33,33,Intervale,NH,WEVJ
2006,03846,6646.00,45,45,Jackson,NH,WEVJ
2006,03847,970.00,7,7,Kearsarge,NH,WEVJ
2006,03848,5287.00,22,22,Kingston,NH,WEVO
2006,03849,4304.66,22,22,Madison,NH,WEVJ
2006,03850,980.00,9,9,Melvin Village,NH,WEVO
2006,03851,895.00,10,10,Milton,NH,WEVO
2006,03852,1065.00,6,6,Milton Mills,NH,#N/A
2006,03853,2537.00,20,20,Mirror Lake,NH,WEVO
2006,03854,8298.80,44,44,New Castle,NH,W280DG
2006,03855,2225.00,19,19,New Durham,NH,WEVO
2006,03856,4478.50,22,22,Newfields,NH,WEVO
2006,03857,12296.16,72,72,Newmarket,NH,WEVO
2006,03858,1066.00,9,9,Newton,NH,WEVO
2006,03859,130.00,2,2,Newton Junction,NH,WEVO
2006,03860,6486.00,49,49,North Conway,NH,WEVJ
2006,03861,16190.00,72,72,Lee,NH,WEVO
2006,03862,9700.00,34,34,North Hampton,NH,W280DG
2006,03864,1850.00,13,13,Ossipee,NH,WEVJ
2006,03865,1755.00,8,8,Plaistow,NH,WEVO
2006,03866,105.00,1,1,Rochester,NH,W282AB
2006,03867,8137.90,56,56,Rochester,NH,WEVO
2006,03868,2069.00,13,13,Rochester,NH,WEVO
2006,03869,3395.50,23,23,Rollinsford,NH,W282AB
2006,03870,9017.70,58,58,Rye,NH,W280DG
2006,03871,1955.00,9,9,Rye Beach,NH,W280DG
2006,03872,3088.00,26,26,Sanbornville,NH,WEVO
2006,03873,2110.00,11,11,Sandown,NH,WEVO
2006,03874,570.00,5,5,Seabrook,NH,WEVO
2006,03875,2559.34,17,17,Silver Lake,NH,WEVJ
2006,03878,4856.00,29,29,Somersworth,NH,W282AB
2006,03882,1570.00,9,9,Effingham,NH,WEVJ
2006,03883,1490.00,5,5,South Tamworth,NH,WEVJ
2006,03884,9052.99,58,58,Strafford,NH,WEVO
2006,03885,9134.00,64,64,Stratham,NH,WEVO
2006,03886,6914.00,39,39,Tamworth,NH,WEVJ
2006,03887,1310.00,8,8,Union,NH,WEVO
2006,03890,195.00,3,3,West Ossipee,NH,WEVJ
2006,03894,18183.83,110,110,Wolfeboro,NH,WEVJ
2006,03896,2634.00,14,14,Wolfeboro Falls,NH,WEVO
2006,03897,2675.00,10,10,Wonalancet,NH,WEVJ
2006,03901,2893.30,13,13,Berwick,ME,W282AB
2006,03902,485.00,6,6,Cape Neddick,ME,W280DG
2006,03903,3942.99,32,32,Eliot,ME,W280DG
2006,03904,4635.70,36,36,Kittery,ME,W280DG
2006,03905,3034.00,23,23,Kittery Point,ME,W280DG
2006,03906,95.00,2,2,North Berwick,ME,W282AB
2006,03907,,,,Ogunquit,ME,W280DG
2006,03908,2334.00,21,21,South Berwick,ME,W282AB
2006,03909,2354.00,25,25,York,ME,W280DG
2006,03910,70.00,1,1,York Beach,ME,W280DG
2006,03911,420.00,3,3,York Harbor,ME,W280DG
2006,04001,171.00,2,2,Acton,ME,WEVO
2006,04002,,,,Alfred,ME,#N/A
2006,04003,165.00,1,1,Bailey Island,ME,#N/A
2006,04005,130.00,2,2,Biddeford,ME,#N/A
2006,04006,100.00,1,1,Biddeford Pool,ME,#N/A
2006,04008,,,,Bowdoinham,ME,#N/A
2006,04009,350.00,4,4,Bridgton,ME,WEVJ
2006,04010,570.00,4,4,Brownfield,ME,WEVJ
2006,04011,1002.00,7,7,Brunswick,ME,#N/A
2006,04014,455.00,4,4,Cape Porpoise,ME,WEVO
2006,04016,120.00,1,1,Center Lovell,ME,WEVJ
2006,04017,,,,Chebeague Island,ME,#N/A
2006,04021,100.00,1,1,Cumberland Center,ME,#N/A
2006,04022,350.00,1,1,Denmark,ME,WEVJ
2006,04024,,,,East Baldwin,ME,WEVJ
2006,04027,445.00,5,5,Lebanon,ME,W282AB
2006,04028,,,,East Parsonsfield,ME,#N/A
2006,04030,,,,East Waterboro,ME,#N/A
2006,04032,240.00,1,1,Freeport,ME,#N/A
2006,04037,690.00,8,8,Fryeburg,ME,WEVJ
2006,04038,135.00,2,2,Gorham,ME,#N/A
2006,04039,,,,Gray,ME,#N/A
2006,04040,570.00,5,5,Harrison,ME,WEVJ
2006,04041,615.00,3,3,Hiram,ME,WEVJ
2006,04042,,,,Hollis Center,ME,#N/A
2006,04043,673.00,5,5,Kennebunk,ME,#N/A
2006,04046,1860.00,8,8,Kennebunkport,ME,#N/A
2006,04047,350.00,3,3,Parsonsfield,ME,WEVJ
2006,04048,465.00,2,2,Limerick,ME,#N/A
2006,04049,,,,Limington,ME,#N/A
2006,04050,,,,Long Island,ME,#N/A
2006,04051,1866.50,7,7,Lovell,ME,WEVJ
2006,04054,35.00,1,1,Moody,ME,W280DG
2006,04055,,,,Naples,ME,#N/A
2006,04061,,,,North Waterboro,ME,#N/A
2006,04062,270.00,2,2,Windham,ME,#N/A
2006,04063,50.00,1,1,Ocean Park,ME,#N/A
2006,04064,70.00,1,1,Old Orchard Beach,ME,#N/A
2006,04066,,,,Orrs Island,ME,#N/A
2006,04068,,,,Porter,ME,WEVJ
2006,04070,85.00,1,1,Scarborough,ME,#N/A
2006,04071,50.00,1,1,Raymond,ME,#N/A
2006,04072,180.00,3,3,Saco,ME,WEVO
2006,04073,705.00,6,6,Sanford,ME,WEVO
2006,04074,285.00,3,3,Scarborough,ME,#N/A
2006,04076,,,,Shapleigh,ME,WEVO
2006,04078,,,,South Freeport,ME,#N/A
2006,04079,225.00,2,2,Harpswell,ME,#N/A
2006,04083,170.00,1,1,Springvale,ME,#N/A
2006,04086,480.00,4,4,Topsham,ME,#N/A
2006,04087,,,,Waterboro,ME,#N/A
2006,04088,,,,Waterford,ME,#N/A
2006,04090,275.00,4,4,Wells,ME,WEVO
2006,04091,,,,West Baldwin,ME,#N/A
2006,04092,36.40,1,1,Westbrook,ME,#N/A
2006,04093,,,,Buxton,ME,#N/A
2006,04094,,,,West Kennebunk,ME,#N/A
2006,04095,420.00,2,2,West Newfield,ME,WEVJ
2006,04096,460.00,3,3,Yarmouth,ME,#N/A
2006,04101,1425.00,4,4,Portland,ME,#N/A
2006,04102,190.00,4,4,Portland,ME,#N/A
2006,04103,810.00,6,6,Portland,ME,#N/A
2006,04104,,,,Portland,ME,#N/A
2006,04105,250.00,2,2,Falmouth,ME,#N/A
2006,04106,1410.00,7,7,South Portland,ME,#N/A
2006,04107,,,,Cape Elizabeth,ME,#N/A
2006,04112,,,,Portland,ME,#N/A
2006,04122,1000.00,1,1,Portland,ME,#N/A
2006,04210,215.00,2,2,Auburn,ME,#N/A
2006,04216,,,,Andover,ME,#N/A
2006,04217,660.00,5,5,Bethel,ME,#N/A
2006,04231,25.00,1,1,Stoneham,ME,WEVJ
2006,04238,,,,Hebron,ME,#N/A
2006,04239,,,,Jay,ME,#N/A
2006,04240,,,,Lewiston,ME,#N/A
2006,04252,,,,Lisbon Falls,ME,#N/A
2006,04253,,,,Livermore,ME,#N/A
2006,04260,,,,New Gloucester,ME,#N/A
2006,04261,1120.00,1,1,Newry,ME,#N/A
2006,04263,,,,Leeds,ME,#N/A
2006,04267,35.00,1,1,North Waterford,ME,WEVJ
2006,04268,,,,Norway,ME,#N/A
2006,04270,,,,Oxford,ME,#N/A
2006,04274,,,,Poland,ME,#N/A
2006,04276,,,,Rumford,ME,#N/A
2006,04280,,,,Sabattus,ME,#N/A
2006,04281,35.00,1,1,South Paris,ME,WEVJ
2006,04286,,,,West Bethel,ME,WEVC
2006,04287,,,,Bowdoin,ME,#N/A
2006,04289,,,,West Paris,ME,#N/A
2006,04294,75.00,1,1,Wilton,ME,#N/A
2006,04330,150.00,1,1,Augusta,ME,#N/A
2006,04347,,,,Hallowell,ME,#N/A
2006,04348,,,,Jefferson,ME,#N/A
2006,04353,30.00,1,1,Whitefield,ME,#N/A
2006,04357,,,,Richmond,ME,#N/A
2006,04363,,,,Windsor,ME,#N/A
2006,04364,,,,Winthrop,ME,#N/A
2006,04401,,,,Bangor,ME,#N/A
2006,04412,,,,Brewer,ME,#N/A
2006,04416,,,,Bucksport,ME,#N/A
2006,04421,75.00,1,1,Castine,ME,#N/A
2006,04428,,,,Eddington,ME,#N/A
2006,04429,,,,Holden,ME,#N/A
2006,04434,,,,Etna,ME,#N/A
2006,04435,,,,Exeter,ME,#N/A
2006,04438,,,,Frankfort,ME,#N/A
2006,04441,,,,Greenville,ME,#N/A
2006,04444,,,,Hampden,ME,#N/A
2006,04450,,,,Kenduskeag,ME,#N/A
2006,04457,,,,Lincoln,ME,#N/A
2006,04464,,,,Monson,ME,#N/A
2006,04472,,,,Orland,ME,#N/A
2006,04473,50.00,1,1,Orono,ME,#N/A
2006,04476,,,,Penobscot,ME,#N/A
2006,04496,50.00,1,1,Winterport,ME,#N/A
2006,04530,190.00,3,3,Bath,ME,#N/A
2006,04537,730.00,1,1,Boothbay,ME,#N/A
2006,04538,,,,Boothbay Harbor,ME,#N/A
2006,04543,225.00,1,1,Damariscotta,ME,#N/A
2006,04544,,,,East Boothbay,ME,#N/A
2006,04547,100.00,1,1,Friendship,ME,#N/A
2006,04553,,,,Newcastle,ME,#N/A
2006,04554,,,,New Harbor,ME,#N/A
2006,04556,,,,Edgecomb,ME,#N/A
2006,04562,910.00,1,1,Phippsburg,ME,#N/A
2006,04563,,,,Cushing,ME,#N/A
2006,04572,450.00,2,2,Waldoboro,ME,#N/A
2006,04578,35.00,1,1,Wiscasset,ME,#N/A
2006,04579,240.00,2,2,Woolwich,ME,#N/A
2006,04605,85.00,1,1,Ellsworth,ME,#N/A
2006,04606,,,,Addison,ME,#N/A
2006,04609,120.00,2,2,Bar Harbor,ME,#N/A
2006,04614,35.00,1,1,Blue Hill,ME,#N/A
2006,04617,300.00,1,1,Brooksville,ME,#N/A
2006,04619,,,,Calais,ME,#N/A
2006,04624,70.00,1,1,Corea,ME,#N/A
2006,04631,,,,Eastport,ME,#N/A
2006,04635,,,,Frenchboro,ME,#N/A
2006,04640,50.00,1,1,Hancock,ME,#N/A
2006,04642,360.00,1,1,Harborside,ME,#N/A
2006,04643,,,,Harrington,ME,#N/A
2006,04645,200.00,1,1,Isle Au Haut,ME,#N/A
2006,04649,,,,Jonesport,ME,#N/A
2006,04652,,,,Lubec,ME,#N/A
2006,04653,120.00,1,1,Bass Harbor,ME,#N/A
2006,04654,,,,Machias,ME,#N/A
2006,04655,,,,Machiasport,ME,#N/A
2006,04658,,,,Milbridge,ME,#N/A
2006,04660,,,,Mount Desert,ME,#N/A
2006,04664,,,,Sullivan,ME,#N/A
2006,04674,200.00,1,1,Seal Cove,ME,#N/A
2006,04676,,,,Sedgwick,ME,#N/A
2006,04679,,,,Southwest Harbor,ME,#N/A
2006,04681,,,,Stonington,ME,#N/A
2006,04684,,,,Surry,ME,#N/A
2006,04685,,,,Swans Island,ME,#N/A
2006,04693,208.34,1,1,Winter Harbor,ME,#N/A
2006,04750,,,,Limestone,ME,#N/A
2006,04841,200.00,1,1,Rockland,ME,#N/A
2006,04843,350.00,1,1,Camden,ME,#N/A
2006,04848,75.00,1,1,Islesboro,ME,#N/A
2006,04849,,,,Lincolnville,ME,#N/A
2006,04855,,,,Port Clyde,ME,#N/A
2006,04856,,,,Rockport,ME,#N/A
2006,04858,,,,South Thomaston,ME,#N/A
2006,04861,,,,Thomaston,ME,#N/A
2006,04862,,,,Union,ME,#N/A
2006,04864,,,,Warren,ME,#N/A
2006,04901,120.00,1,1,Waterville,ME,#N/A
2006,04903,,,,Waterville,ME,#N/A
2006,04910,,,,Albion,ME,#N/A
2006,04912,,,,Athens,ME,#N/A
2006,04915,756.00,3,3,Belfast,ME,#N/A
2006,04917,,,,Belgrade,ME,#N/A
2006,04918,,,,Belgrade Lakes,ME,#N/A
2006,04938,,,,Farmington,ME,#N/A
2006,04939,,,,Garland,ME,#N/A
2006,04941,200.00,1,1,Freedom,ME,#N/A
2006,04945,,,,Jackman,ME,#N/A
2006,04953,,,,Newport,ME,#N/A
2006,04958,50.00,1,1,North Anson,ME,#N/A
2006,04963,,,,Oakland,ME,#N/A
2006,04964,,,,Oquossoc,ME,#N/A
2006,04965,,,,Palmyra,ME,#N/A
2006,04970,150.00,1,1,Rangeley,ME,#N/A
2006,04973,160.00,1,1,Searsmont,ME,#N/A
2006,04974,,,,Searsport,ME,#N/A
2006,04981,,,,Stockton Springs,ME,#N/A
2006,05001,8911.85,50,50,White River Junction,VT,WEVH
2006,05009,,,,White River Junction,VT,WEVH
2006,05030,115.00,2,2,Ascutney,VT,WEVN
2006,05031,260.00,3,3,Barnard,VT,WEVH
2006,05032,430.00,3,3,Bethel,VT,#N/A
2006,05033,615.00,5,5,Bradford,VT,WEVH
2006,05034,505.00,4,4,Bridgewater,VT,WEVH
2006,05035,70.00,1,1,Bridgewater Corners,VT,WEVH
2006,05036,200.00,1,1,Brookfield,VT,WEVH
2006,05037,1173.53,6,6,Brownsville,VT,WEVH
2006,05038,,,,Chelsea,VT,WEVH
2006,05039,240.00,2,2,Corinth,VT,WEVH
2006,05040,110.00,2,2,East Corinth,VT,WEVH
2006,05041,,,,East Randolph,VT,#N/A
2006,05042,240.00,1,1,East Ryegate,VT,WEVQ
2006,05043,1905.00,14,14,East Thetford,VT,WEVH
2006,05045,1211.00,7,7,Fairlee,VT,WEVH
2006,05046,60.00,1,1,Groton,VT,WEVQ
2006,05047,65.00,2,2,Hartford,VT,WEVH
2006,05048,3929.00,22,22,Hartland,VT,WEVH
2006,05049,365.00,2,2,Hartland Four Corners,VT,WEVH
2006,05050,250.00,1,1,Mc Indoe Falls,VT,WEVQ
2006,05051,650.00,5,5,Newbury,VT,WEVH
2006,05052,150.00,2,2,North Hartland,VT,WEVH
2006,05053,2115.00,6,6,North Pomfret,VT,WEVH
2006,05054,300.00,1,1,North Thetford,VT,WEVH
2006,05055,32303.28,129,129,Norwich,VT,WEVH
2006,05056,35.00,1,1,Plymouth,VT,#N/A
2006,05058,495.00,4,4,Post Mills,VT,WEVH
2006,05059,2955.00,22,22,Quechee,VT,WEVH
2006,05060,705.00,7,7,Randolph,VT,WEVH
2006,05061,416.66,2,2,Randolph Center,VT,WEVH
2006,05062,305.00,4,4,Reading,VT,WEVH
2006,05065,1240.00,8,8,Sharon,VT,WEVH
2006,05067,200.00,1,1,South Pomfret,VT,WEVH
2006,05068,1195.00,7,7,South Royalton,VT,WEVH
2006,05069,300.00,1,1,South Ryegate,VT,WEVH
2006,05070,7033.00,20,20,South Strafford,VT,WEVH
2006,05071,3945.00,16,16,South Woodstock,VT,WEVH
2006,05072,2329.00,10,10,Strafford,VT,WEVH
2006,05073,350.00,2,2,Taftsville,VT,WEVH
2006,05074,1275.00,11,11,Thetford,VT,WEVH
2006,05075,3674.50,28,28,Thetford Center,VT,WEVH
2006,05076,250.00,1,1,Topsham,VT,WEVH
2006,05077,865.00,6,6,Tunbridge,VT,#N/A
2006,05079,465.00,4,4,Vershire,VT,WEVH
2006,05081,71.00,1,1,Wells River,VT,WEVQ
2006,05083,50.00,1,1,West Fairlee,VT,WEVH
2006,05084,,,,West Hartford,VT,WEVH
2006,05085,,,,West Newbury,VT,WEVQ
2006,05086,,,,West Topsham,VT,WEVH
2006,05088,930.00,5,5,Wilder,VT,WEVH
2006,05089,1973.80,13,13,Windsor,VT,WEVH
2006,05091,7262.50,41,41,Woodstock,VT,WEVH
2006,05101,3777.00,29,29,Bellows Falls,VT,WEVN
2006,05141,100.00,1,1,Cambridgeport,VT,WEVN
2006,05142,487.00,4,4,Cavendish,VT,#N/A
2006,05143,3865.00,27,27,Chester,VT,WEVN
2006,05144,,,,Chester Depot,VT,WEVN
2006,05146,340.00,2,2,Grafton,VT,WEVN
2006,05148,1825.00,6,6,Londonderry,VT,#N/A
2006,05149,710.00,6,6,Ludlow,VT,#N/A
2006,05150,310.00,2,2,North Springfield,VT,WEVN
2006,05151,1535.00,8,8,Perkinsville,VT,WEVN
2006,05152,975.00,8,8,Peru,VT,WEVN
2006,05153,260.00,3,3,Proctorsville,VT,WEVN
2006,05154,2395.75,21,21,Saxtons River,VT,WEVN
2006,05155,70.00,1,1,South Londonderry,VT,WEVN
2006,05156,2647.50,19,19,Springfield,VT,WEVN
2006,05158,1350.00,10,10,Westminster,VT,WEVN
2006,05159,930.00,5,5,Westminster Station,VT,WEVN
2006,05161,310.00,2,2,Weston,VT,WEVN
2006,05201,,,,Bennington,VT,#N/A
2006,05250,70.00,1,1,Arlington,VT,#N/A
2006,05251,410.00,3,3,Dorset,VT,#N/A
2006,05254,225.00,3,3,Manchester,VT,#N/A
2006,05255,370.00,2,2,Manchester Center,VT,#N/A
2006,05261,253.75,2,2,Pownal,VT,#N/A
2006,05301,22862.03,149,149,Brattleboro,VT,WEVN
2006,05302,910.00,6,6,Brattleboro,VT,WEVN
2006,05303,547.00,6,6,Brattleboro,VT,WEVN
2006,05304,300.00,2,2,Brattleboro,VT,WEVN
2006,05340,1005.00,4,4,Bondville,VT,WEVN
2006,05341,1050.00,6,6,East Dover,VT,WEVN
2006,05342,170.00,2,2,Jacksonville,VT,WEVN
2006,05343,200.00,1,1,Jamaica,VT,WEVN
2006,05344,2430.00,16,16,Marlboro,VT,WEVN
2006,05345,2150.00,17,17,Newfane,VT,WEVN
2006,05346,18470.85,117,117,Putney,VT,WEVN
2006,05351,415.00,5,5,South Newfane,VT,WEVN
2006,05353,690.00,5,5,Townshend,VT,WEVN
2006,05354,350.00,3,3,Vernon,VT,WEVN
2006,05355,60.00,1,1,Wardsboro,VT,WEVN
2006,05356,485.00,4,4,West Dover,VT,WEVN
2006,05357,185.00,3,3,West Dummerston,VT,WEVN
